STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TMAX,TMIN
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-14,0.02,78,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-15,0.00,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-16,0.04,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-17,0.02,78,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-18,0.10,78,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-19,0.29,73,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-20,0.12,78,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-21,0.00,80,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-22,0.20,80,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-23,0.01,80,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-24,0.12,80,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-25,0.32,76,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-26,0.10,80,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-27,0.06,78,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-28,0.00,79,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-29,0.00,80,62
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-30,0.02,80,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-03-31,0.00,81,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-01,0.00,79,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-02,0.00,82,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-03,0.00,81,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-04,0.06,83,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-05,0.11,81,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-06,0.00,78,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-07,0.16,80,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-08,0.02,78,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-09,0.22,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-10,0.73,76,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-11,0.43,75,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-12,0.47,74,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-13,0.37,83,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-14,0.01,82,62
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-15,0.04,82,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-16,0.05,82,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-17,0.00,81,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-18,0.00,81,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-19,0.00,78,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-20,0.02,82,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-21,0.00,81,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-22,0.19,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-23,0.16,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-24,0.01,74,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-25,0.02,78,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-26,0.02,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-27,0.38,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-28,0.12,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-29,0.00,80,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-04-30,0.05,76,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-01,0.00,81,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-02,0.18,77,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-03,0.14,82,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-04,0.18,80,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-05,0.18,79,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-06,0.01,80,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-07,0.06,81,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-08,0.02,82,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-09,0.01,81,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-10,0.00,80,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-11,0.06,82,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-12,0.00,82,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-13,0.00,81,61
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-14,0.00,81,61
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-15,0.00,83,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-16,0.01,83,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-17,0.02,82,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-18,0.05,82,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-19,0.16,80,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-20,0.00,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-21,0.08,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-22,0.00,84,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-23,0.00,84,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-24,0.01,80,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-25,0.02,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-26,0.08,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-27,0.02,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-28,0.06,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-29,0.00,80,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-30,0.01,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-05-31,0.02,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-01,0.02,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-02,0.08,82,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-03,0.00,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-04,0.00,81,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-05,0.00,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-06,0.10,81,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-07,0.07,80,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-08,0.01,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-09,0.00,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-10,0.00,85,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-11,0.11,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-12,0.16,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-13,0.07,82,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-14,0.21,84,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-15,0.00,85,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-16,0.00,83,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-17,0.02,82,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-18,0.00,82,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-19,0.02,82,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-20,0.33,79,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-21,0.26,78,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-22,0.03,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-23,0.35,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-24,0.14,77,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-25,0.13,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-26,0.22,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-27,0.43,77,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-28,0.01,81,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-29,0.14,80,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-06-30,0.01,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-01,0.14,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-02,0.23,82,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-03,0.55,84,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-04,0.30,79,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-05,0.18,80,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-06,0.14,80,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-07,0.21,81,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-08,0.00,82,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-09,0.00,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-10,0.01,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-11,0.01,79,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-12,0.00,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-13,0.23,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-14,0.14,80,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-15,0.02,85,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-16,0.13,80,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-17,0.21,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-18,0.12,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-19,0.13,81,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-20,0.08,82,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-21,0.23,84,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-22,0.03,84,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-23,0.18,85,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-24,0.01,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-25,0.04,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-26,0.00,85,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-27,0.00,85,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-28,0.42,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-29,0.24,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-30,0.12,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-07-31,0.09,81,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-01,0.00,85,74
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-02,0.00,85,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-03,0.00,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-04,0.02,85,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-05,0.18,85,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-06,0.00,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-07,0.04,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-08,0.01,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-09,0.04,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-10,0.01,82,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-11,0.11,84,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-12,0.07,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-13,0.01,85,74
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-14,0.03,85,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-15,0.00,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-16,0.01,85,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-17,0.00,85,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-18,0.28,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-19,0.04,85,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-20,0.02,84,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-21,0.00,86,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-22,0.68,86,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-23,0.06,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-24,0.01,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-25,0.00,84,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-26,0.00,85,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-27,0.03,85,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-28,0.76,85,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-29,0.30,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-30,0.32,80,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-08-31,0.03,80,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-01,0.02,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-02,0.33,85,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-03,0.07,85,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-04,0.02,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-05,0.06,85,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-06,0.06,85,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-07,0.13,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-08,0.05,85,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-09,0.29,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-10,0.43,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-11,0.20,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-12,0.03,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-13,0.00,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-14,0.10,81,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-15,0.09,81,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-16,0.14,78,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-17,0.01,85,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-18,0.00,81,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-19,0.53,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-20,0.39,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-21,0.73,85,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-22,0.00,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-23,0.06,85,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-24,0.15,84,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-25,0.05,84,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-26,0.02,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-27,0.00,84,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-28,0.10,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-29,0.02,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-09-30,0.01,85,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-01,0.12,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-02,0.12,85,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-03,0.00,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-04,0.00,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-05,0.00,85,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-06,0.00,85,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-07,0.00,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-08,0.12,86,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-09,0.01,85,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-10,0.00,87,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-11,0.05,86,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-12,0.00,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-13,0.00,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-14,0.04,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-15,0.23,85,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-16,0.03,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-17,0.23,79,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-18,0.03,79,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-19,0.09,78,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-20,0.00,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-21,0.12,80,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-22,0.00,80,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-23,0.00,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-24,0.02,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-25,0.28,81,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-26,0.01,82,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-27,0.00,85,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-28,0.09,85,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-29,0.04,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-30,0.03,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-10-31,0.05,80,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-01,0.04,83,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-02,0.00,82,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-03,0.00,82,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-04,0.00,85,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-05,0.00,83,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-06,0.13,82,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-07,0.24,82,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-08,0.01,82,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-09,0.08,80,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-10,0.07,81,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-11,0.00,81,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-12,0.00,81,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-13,0.02,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-14,0.12,81,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-15,0.11,81,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-16,0.17,78,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-17,0.13,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-18,0.19,76,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-19,0.19,78,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-20,0.00,78,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-21,0.00,78,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-22,0.20,80,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-23,0.02,82,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-24,0.06,81,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-25,0.01,80,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-26,0.00,79,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-27,0.00,74,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-28,0.00,78,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-29,0.00,79,62
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-11-30,0.01,79,60
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-01,0.00,82,60
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-02,0.00,81,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-03,0.00,82,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-04,0.02,84,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-05,0.32,80,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-06,0.01,80,68
